,classes,locations
1138,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-02-02-01-19.wav
1139,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_19\03-01-08-02-02-02-19.wav
1140,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-01-01-01-01-20.wav
1141,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-01-01-01-02-20.wav
1142,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-01-01-02-01-20.wav
1143,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-01-01-02-02-20.wav
1144,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-01-01-01-20.wav
1145,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-01-01-02-20.wav
1146,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-01-02-01-20.wav
1147,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-01-02-02-20.wav
1148,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-02-01-01-20.wav
1149,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-02-01-02-20.wav
1150,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-02-02-01-20.wav
1151,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-02-02-02-02-20.wav
1152,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-01-01-01-20.wav
1153,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-01-01-02-20.wav
1154,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-01-02-01-20.wav
1155,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-01-02-02-20.wav
1156,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-02-01-01-20.wav
1157,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-02-01-02-20.wav
1158,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-02-02-01-20.wav
1159,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-03-02-02-02-20.wav
1160,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-01-01-01-20.wav
1161,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-01-01-02-20.wav
1162,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-01-02-01-20.wav
1163,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-01-02-02-20.wav
1164,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-02-01-01-20.wav
1165,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-02-01-02-20.wav
1166,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-02-02-01-20.wav
1167,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-04-02-02-02-20.wav
1168,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-01-01-01-20.wav
1169,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-01-01-02-20.wav
1170,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-01-02-01-20.wav
1171,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-01-02-02-20.wav
1172,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-02-01-01-20.wav
1173,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-02-01-02-20.wav
1174,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-02-02-01-20.wav
1175,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-05-02-02-02-20.wav
1176,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-01-01-01-20.wav
1177,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-01-01-02-20.wav
1178,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-01-02-01-20.wav
1179,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-01-02-02-20.wav
1180,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-02-01-01-20.wav
1181,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-02-01-02-20.wav
1182,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-02-02-01-20.wav
1183,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-06-02-02-02-20.wav
1184,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-01-01-01-20.wav
1185,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-01-01-02-20.wav
1186,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-01-02-01-20.wav
1187,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-01-02-02-20.wav
1188,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-02-01-01-20.wav
1189,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-02-01-02-20.wav
1190,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-02-02-01-20.wav
1191,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-07-02-02-02-20.wav
1192,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-01-01-01-20.wav
1193,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-01-01-02-20.wav
1194,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-01-02-01-20.wav
1195,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-01-02-02-20.wav
1196,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-02-01-01-20.wav
1197,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-02-01-02-20.wav
1198,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-02-02-01-20.wav
1199,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_20\03-01-08-02-02-02-20.wav
1200,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-01-01-01-01-21.wav
1201,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-01-01-01-02-21.wav
1202,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-01-01-02-01-21.wav
1203,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-01-01-02-02-21.wav
1204,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-01-01-01-21.wav
1205,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-01-01-02-21.wav
1206,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-01-02-01-21.wav
1207,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-01-02-02-21.wav
1208,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-02-01-01-21.wav
1209,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-02-01-02-21.wav
1210,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-02-02-01-21.wav
1211,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-02-02-02-02-21.wav
1212,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-01-01-01-21.wav
1213,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-01-01-02-21.wav
1214,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-01-02-01-21.wav
1215,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-01-02-02-21.wav
1216,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-02-01-01-21.wav
1217,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-02-01-02-21.wav
1218,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-02-02-01-21.wav
1219,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-03-02-02-02-21.wav
1220,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-01-01-01-21.wav
1221,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-01-01-02-21.wav
1222,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-01-02-01-21.wav
1223,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-01-02-02-21.wav
1224,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-02-01-01-21.wav
1225,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-02-01-02-21.wav
1226,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-02-02-01-21.wav
1227,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-04-02-02-02-21.wav
1228,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-01-01-01-21.wav
1229,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-01-01-02-21.wav
1230,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-01-02-01-21.wav
1231,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-01-02-02-21.wav
1232,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-02-01-01-21.wav
1233,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-02-01-02-21.wav
1234,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-02-02-01-21.wav
1235,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-05-02-02-02-21.wav
1236,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-01-01-01-21.wav
1237,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-01-01-02-21.wav
1238,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-01-02-01-21.wav
1239,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-01-02-02-21.wav
1240,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-02-01-01-21.wav
1241,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-02-01-02-21.wav
1242,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-02-02-01-21.wav
1243,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-06-02-02-02-21.wav
1244,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-01-01-01-21.wav
1245,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-01-01-02-21.wav
1246,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-01-02-01-21.wav
1247,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-01-02-02-21.wav
1248,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-02-01-01-21.wav
1249,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-02-01-02-21.wav
1250,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-02-02-01-21.wav
1251,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-07-02-02-02-21.wav
1252,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-01-01-01-21.wav
1253,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-01-01-02-21.wav
1254,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-01-02-01-21.wav
1255,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-01-02-02-21.wav
1256,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-02-01-01-21.wav
1257,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-02-01-02-21.wav
1258,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-02-02-01-21.wav
1259,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_21\03-01-08-02-02-02-21.wav
1260,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-01-01-01-01-22.wav
1261,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-01-01-01-02-22.wav
1262,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-01-01-02-01-22.wav
1263,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-01-01-02-02-22.wav
1264,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-01-01-01-22.wav
1265,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-01-01-02-22.wav
1266,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-01-02-01-22.wav
1267,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-01-02-02-22.wav
1268,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-02-01-01-22.wav
1269,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-02-01-02-22.wav
1270,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-02-02-01-22.wav
1271,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-02-02-02-02-22.wav
1272,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-01-01-01-22.wav
1273,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-01-01-02-22.wav
1274,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-01-02-01-22.wav
1275,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-01-02-02-22.wav
1276,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-02-01-01-22.wav
1277,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-02-01-02-22.wav
1278,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-02-02-01-22.wav
1279,happy,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-03-02-02-02-22.wav
1280,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-01-01-01-22.wav
1281,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-01-01-02-22.wav
1282,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-01-02-01-22.wav
1283,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-01-02-02-22.wav
1284,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-02-01-01-22.wav
1285,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-02-01-02-22.wav
1286,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-02-02-01-22.wav
1287,sad,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-04-02-02-02-22.wav
1288,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-01-01-01-22.wav
1289,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-01-01-02-22.wav
1290,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-01-02-01-22.wav
1291,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-01-02-02-22.wav
1292,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-02-01-01-22.wav
1293,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-02-01-02-22.wav
1294,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-02-02-01-22.wav
1295,angry,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-05-02-02-02-22.wav
1296,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-01-01-01-22.wav
1297,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-01-01-02-22.wav
1298,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-01-02-01-22.wav
1299,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-01-02-02-22.wav
1300,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-02-01-01-22.wav
1301,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-02-01-02-22.wav
1302,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-02-02-01-22.wav
1303,fear,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-06-02-02-02-22.wav
1304,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-01-01-01-22.wav
1305,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-01-01-02-22.wav
1306,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-01-02-01-22.wav
1307,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-01-02-02-22.wav
1308,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-02-01-01-22.wav
1309,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-02-01-02-22.wav
1310,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-02-02-01-22.wav
1311,disgust,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-07-02-02-02-22.wav
1312,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-01-01-01-22.wav
1313,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-01-01-02-22.wav
1314,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-01-02-01-22.wav
1315,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-01-02-02-22.wav
1316,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-02-01-01-22.wav
1317,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-02-01-02-22.wav
1318,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-02-02-01-22.wav
1319,surprise,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_22\03-01-08-02-02-02-22.wav
1320,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-01-01-01-01-23.wav
1321,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-01-01-01-02-23.wav
1322,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-01-01-02-01-23.wav
1323,neutral,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-01-01-02-02-23.wav
1324,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-01-01-01-23.wav
1325,calm,C:\Users\ml2ai\Desktop\Manish\Manish code files\Metagogy\vber_reavidas\dataset\Actor_23\03-01-02-01-01-02-23.wav
